N°Ins,Année,Code_UE,UE,Coef_UE,credit_UE,AnnéEtude,type_UE,Moy_UE,credit_obtenue,Aquit,An_d_obtent_UE
14011198495,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,4.67,2.0,false,2014
14011198495,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2014
14011198495,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,2.14,0.0,false,2014
14011198496,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.05,9.0,true,2011
14011198496,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.96,6.0,false,2011
14011198496,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.50,6.0,true,2011
14011198496,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.83,4.0,false,2011
14011198496,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.50,12.0,true,2011
14011198496,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.06,12.0,true,2011
14011198545,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,18.00,2.5,true,2014
14011198498,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.97,6.0,false,2011
14011198498,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.21,15.0,true,2011
14011198498,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2011
14011198498,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2011
14011198498,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.29,12.0,true,2011
14011198498,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,5.65,0.0,false,2011
14011198499,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.43,9.0,true,2011
14011198499,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.10,15.0,true,2011
14011198499,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.75,6.0,true,2011
14011198499,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.83,4.0,false,2011
14011198499,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.46,12.0,true,2011
14011198499,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.32,12.0,true,2011
14011198500,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.69,6.0,false,2011
14011198500,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.73,15.0,true,2011
14011198500,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.50,6.0,true,2011
14011198500,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.50,4.0,false,2011
14011198500,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,13.11,12.0,true,2011
14011198500,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.09,3.0,false,2011
14011198502,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.55,9.0,true,2011
14011198502,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.40,15.0,true,2011
14011198502,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.50,6.0,true,2011
14011198502,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.17,4.0,false,2011
14011198502,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.83,12.0,true,2011
14011198502,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.95,3.0,false,2011
14011198505,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.03,9.0,true,2011
14011198505,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.01,15.0,true,2013
14011198505,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.50,6.0,true,2011
14011298848,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011298848,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011298848,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2014
14011298848,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011298848,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011298848,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2014
14011198505,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2013
14011198505,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.66,12.0,true,2011
14011198505,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.95,12.0,true,2013
14011198506,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.30,9.0,true,2011
14011198506,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.81,0.0,false,2014
14011198506,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2011
14011198506,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.00,6.0,true,2011
14011198506,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.85,12.0,true,2011
14011198506,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.57,6.0,false,2014
14011198507,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.89,6.0,false,2012
14011198507,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.84,15.0,true,2012
14011198507,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198507,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.50,6.0,true,2012
14011198507,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.11,12.0,true,2012
14011198507,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.78,9.0,false,2012
14011198509,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198509,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.22,9.0,true,2011
14011198509,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.54,15.0,true,2011
14011198509,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.00,6.0,true,2011
14011198509,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,13.00,6.0,true,2011
14011198509,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.17,12.0,true,2011
14011198509,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.79,12.0,true,2011
14011198509,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198509,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198509,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198509,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198509,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011298857,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011298857,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011298857,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011298857,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011298857,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198514,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.98,9.0,true,2011
14011198514,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.57,15.0,true,2011
14011198514,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,15.00,6.0,true,2012
14011298857,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011298858,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011298858,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011298858,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011298858,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011298858,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011298858,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198577,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,9.68,4.5,false,2014
14011198577,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,10.48,11.5,true,2014
14011198577,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,8.30,0.0,false,2014
14011198577,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,12.50,2.5,true,2014
14011198581,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,14.38,6.5,true,2014
14011198581,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,9.08,2.5,false,2014
14011198514,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.83,4.0,false,2012
14011198514,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.45,12.0,true,2012
14011198514,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,12.67,12.0,true,2012
14011198516,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,14.11,9.0,true,2011
14011198516,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,14.33,15.0,true,2011
14011198516,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,15.25,6.0,true,2011
14011198516,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,14.17,6.0,true,2011
14011198516,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,15.56,12.0,true,2011
14011198516,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,13.21,12.0,true,2011
14011198517,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.34,3.0,false,2011
14011198517,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.76,15.0,true,2011
14011198517,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198517,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.83,6.0,true,2011
14011198517,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.80,4.0,false,2011
14011198517,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.31,3.0,false,2011
14011198518,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,2.49,0.0,false,2014
14011198518,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.18,0.0,false,2014
14011198518,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,5.00,3.0,false,2014
14011198518,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,3.33,2.0,false,2014
14011198518,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,6.61,4.0,false,2014
14011198518,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,4.17,0.0,false,2014
14011198522,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2011
14011198522,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,1.32,0.0,false,2011
14011198522,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2011
14011198522,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198522,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198522,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198523,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,13.13,9.0,true,2011
14011198523,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,14.52,15.0,true,2011
14011198523,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,16.50,6.0,true,2011
14011198581,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,12.16,9.0,true,2014
14011198581,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,15.00,2.5,true,2014
14011198581,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,18.00,2.5,true,2014
14011198581,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,12.33,13.0,true,2014
14011198581,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,14.30,11.5,true,2014
14011198581,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,15.15,3.0,true,2014
14011198523,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,14.50,6.0,true,2011
14011198523,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,15.83,12.0,true,2011
14011198523,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,13.17,12.0,true,2011
14011198525,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.95,9.0,true,2011
14011198525,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.16,6.0,false,2011
14011198525,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2011
14011198525,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.50,4.0,false,2011
14011198525,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.63,12.0,true,2011
14011198525,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.59,3.0,false,2011
14011298866,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198581,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,14.00,2.5,true,2014
14011198582,1,ANG,Anglais Premier Niveau,1,2.5,1MGI191,Transversal,12.00,2.5,true,2014
14011198582,1,BSE,BD_Dat_SW_EL,1,2.5,1MGI191,Découverte,10.50,2.5,true,2014
14011198582,1,LCO,Logique et Connaissance (O),3,6.5,1MGI191,Fondamental,14.23,6.5,true,2014
14011198582,1,MVS,Modélisation Vérification Syst,3.5,9.0,1MGI191,Méthodologique,11.00,9.0,true,2014
14011198582,1,ROP,Recherche Opérationnelle(O),4,9.5,1MGI191,Fondamental,9.42,6.0,false,2014
14011198582,1,ANG2,Anglais,1,2.5,1MGI192,Transversal,14.00,2.5,true,2014
14011198527,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.19,9.0,true,2011
14011198527,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.87,15.0,true,2011
14011198527,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2011
14011198527,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.50,6.0,true,2011
14011198527,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.45,12.0,true,2011
14011198527,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.10,12.0,true,2011
14011298866,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011298866,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011298866,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011298866,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011298866,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198529,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.35,9.0,true,2011
14011198529,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.11,6.0,false,2011
14011198529,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2011
14011198529,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.33,6.0,true,2011
14011198529,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.14,12.0,true,2011
14011198529,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.77,12.0,false,2013
14011198531,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.77,6.0,false,2011
14011198531,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.56,3.0,false,2011
14011198531,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.63,6.0,true,2011
14011298873,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011298873,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011298873,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011298873,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011298873,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011298873,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011298875,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198531,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2011
14011198531,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.70,8.0,false,2011
14011198531,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.81,6.0,false,2011
14011198533,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.44,9.0,true,2011
14011198533,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.95,9.0,false,2011
14011198533,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198533,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2011
14011198533,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.83,8.0,false,2011
14011198533,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.54,0.0,false,2011
14011198534,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.93,9.0,true,2011
14011198533,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198533,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198533,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198533,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198533,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198533,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198534,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198534,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.37,15.0,true,2011
14011198534,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.00,3.0,false,2011
14011198534,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.50,4.0,false,2011
14011198534,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.81,4.0,false,2011
14011198534,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.09,3.0,false,2011
14011198535,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,1.13,0.0,false,2014
14011198535,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.68,0.0,false,2014
14011198535,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,6.00,3.0,false,2014
14011198535,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,3.33,2.0,false,2014
14011198535,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.79,0.0,false,2014
14011198535,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,1.15,0.0,false,2014
14011198541,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198541,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198541,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198541,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198541,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198541,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198547,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011298875,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011298875,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011298875,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011298875,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011298875,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011298879,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,8.21,9.0,false,2014
14011198582,1,HWR,Hardware,1.2,3.0,1MGI192,Découverte,10.80,3.0,true,2014
14011198582,1,TWB,Technologie web,4.6,11.5,1MGI192,Fondamental,12.42,11.5,true,2014
14011198582,1,VTI,Vision et Traitement image,4.6,13.0,1MGI192,Méthodologique,9.84,4.0,false,2014
14011198583,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,10.58,6.5,true,2014
14011198540,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.95,9.0,true,2011
14011198540,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.02,6.0,false,2012
14011198540,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.38,6.0,true,2011
14011198540,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2011
14011198540,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.29,12.0,true,2012
14011198540,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.91,3.0,false,2012
14011198543,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.64,9.0,true,2012
14011198543,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.95,6.0,false,2014
14011198543,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.50,6.0,true,2011
14011198543,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2012
14011198543,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,6.73,4.0,false,2014
14011198543,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.54,9.0,false,2014
14011298879,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,6.47,4.0,false,2014
14011198583,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,10.40,9.5,true,2014
14011198583,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,9.73,5.5,false,2014
14011198583,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,10.00,2.5,true,2014
14011198546,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,2.49,0.0,false,2014
14011198546,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.30,0.0,false,2014
14011198546,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,5.50,3.0,false,2014
14011198546,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.00,4.0,false,2014
14011198546,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,2.92,0.0,false,2014
14011298879,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,10.00,4.0,true,2013
14011298879,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,4.14,0.0,false,2014
14011298879,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,3.68,0.0,false,2014
14011298879,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,16.00,2.0,true,2013
14011298881,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011298881,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011298881,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011298881,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011298881,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011298881,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011298883,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011298883,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198546,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,4.91,0.0,false,2014
14011198547,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,13.60,9.0,true,2011
14011198547,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.26,15.0,true,2011
