N°Ins,Année,Code_UE,UE,Coef_UE,credit_UE,AnnéEtude,type_UE,Moy_UE,credit_obtenue,Aquit,An_d_obtent_UE
14011198278,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.30,12.0,false,2011
14011198278,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,15.50,6.0,true,2011
14011198278,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.33,6.0,true,2011
14011198278,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.47,4.0,false,2011
14011198278,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,4.78,3.0,false,2011
14011198279,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2011
14011198279,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,1.00,0.0,false,2011
14011198279,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2011
14011198279,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198279,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198279,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198280,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.43,9.0,true,2011
14011198280,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.89,6.0,false,2011
14011198280,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2011
14011198280,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.50,6.0,true,2011
14011198280,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.99,4.0,false,2011
14011198280,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.01,0.0,false,2011
14011198282,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.89,9.0,true,2011
14011198282,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.38,12.0,false,2011
14011198282,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2011
14011198282,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.33,4.0,false,2011
14011198282,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.08,4.0,false,2011
14011198282,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.63,6.0,false,2011
14011198284,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.67,9.0,true,2011
14011198284,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.32,15.0,true,2011
14011198284,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2011
14011198284,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.67,4.0,false,2011
14011198284,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.24,12.0,true,2011
14011198284,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.00,3.0,false,2011
14011198286,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.81,9.0,true,2011
14011198286,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.07,15.0,true,2011
14011198286,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2011
14011198286,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2011
14011198286,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.72,12.0,true,2011
14011198286,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.36,0.0,false,2011
14011198288,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.78,9.0,true,2011
14011198288,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.46,0.0,false,2011
14011198288,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2011
14011198288,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.00,2.0,false,2011
14011198288,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.58,0.0,false,2011
14011198288,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.73,0.0,false,2011
14011198291,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.47,6.0,false,2011
14011198291,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.52,6.0,false,2011
14011198291,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.00,6.0,true,2011
14011198291,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.17,6.0,true,2011
14011198291,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.52,12.0,true,2011
14011198291,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,12.26,12.0,true,2011
14011198292,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2011
14011198292,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.00,0.0,false,2011
14011198292,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2011
14011198292,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198292,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198292,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198293,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.35,9.0,true,2011
14011198293,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.08,6.0,false,2011
14011198293,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.25,6.0,true,2011
14011198293,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2011
14011198293,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.50,12.0,true,2011
14011198293,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.96,6.0,false,2011
14011198294,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.35,9.0,true,2011
14011198294,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.55,6.0,false,2011
14011198294,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198294,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.67,6.0,true,2011
14011198294,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.85,12.0,true,2011
14011198294,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.34,6.0,false,2011
14011198295,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.65,9.0,true,2011
14011198295,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.04,6.0,false,2011
14011198295,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2011
14011198295,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2011
14011198295,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.88,8.0,false,2011
14011198295,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.42,0.0,false,2011
14011198312,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.41,9.0,true,2011
14011198312,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.01,15.0,true,2011
14011198312,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,15.00,6.0,true,2011
14011198312,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.33,4.0,false,2011
14011198312,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.77,12.0,true,2011
14011198312,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.09,0.0,false,2011
14011198319,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2011
14011198319,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.00,0.0,false,2011
14011198319,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2011
14011198319,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198319,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198319,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198325,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.13,3.0,false,2011
14011198325,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.37,0.0,false,2011
14011198325,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.50,6.0,true,2011
14011198325,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2011
14011198325,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.21,4.0,false,2011
14011198325,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.54,3.0,false,2011
14011198328,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,7.05,0.0,false,2011
14011198328,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,5.39,0.0,false,2011
14011198328,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2011
14011198328,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198328,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198328,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198334,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.13,9.0,true,2011
14011198334,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.73,15.0,true,2011
14011198334,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.50,3.0,false,2011
14011198334,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.17,4.0,false,2011
14011198334,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.26,0.0,false,2011
14011198334,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.80,0.0,false,2011
14011198335,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2011
14011198335,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.00,0.0,false,2011
14011198335,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2011
14011198335,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198335,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198335,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198339,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.03,3.0,false,2011
14011198339,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.69,6.0,false,2011
14011198339,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.00,3.0,false,2011
14011198339,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.50,2.0,false,2011
14011198339,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,3.65,0.0,false,2011
14011198339,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,1.19,0.0,false,2011
14011198351,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.48,9.0,true,2011
14011198351,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.10,15.0,true,2011
14011198351,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.50,6.0,true,2011
14011198351,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.83,4.0,false,2011
14011198351,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.39,12.0,true,2011
14011198351,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.86,3.0,false,2011
14011198357,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.19,3.0,false,2011
14011198357,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.44,15.0,true,2011
14011198357,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,15.00,6.0,true,2011
14011198357,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.17,6.0,true,2011
14011198357,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.81,0.0,false,2011
14011198357,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.17,12.0,true,2011
14011198364,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.84,9.0,true,2011
14011198364,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.85,6.0,false,2011
14011198364,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2011
14011198364,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2011
14011198364,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.37,4.0,false,2011
14011198364,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.67,0.0,false,2011
14011198365,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.67,9.0,true,2011
14011198365,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.83,0.0,false,2011
14011198365,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.50,3.0,false,2011
14011198365,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2011
14011198365,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.19,4.0,false,2011
14011198365,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.19,0.0,false,2011
14011198367,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.48,6.0,false,2011
14011198367,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.01,0.0,false,2011
14011198367,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2011
14011198367,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2011
14011198367,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,3.43,0.0,false,2011
14011198367,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,3.12,0.0,false,2011
14011198371,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.20,9.0,true,2011
14011198371,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.35,15.0,true,2011
14011198371,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2011
14011198371,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.17,6.0,true,2011
14011198371,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.05,12.0,true,2011
14011198371,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.93,12.0,true,2011
14011198373,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.19,9.0,true,2011
14011198373,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.89,0.0,false,2011
14011198373,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.50,6.0,true,2011
14011198373,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.00,4.0,false,2011
14011198373,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.06,4.0,false,2011
14011198373,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.82,0.0,false,2011
14011198374,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,13.83,9.0,true,2011
14011198374,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.60,15.0,true,2011
14011198374,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.00,6.0,true,2011
14011198374,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.00,6.0,true,2011
14011198374,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,13.13,12.0,true,2011
14011198374,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,14.09,12.0,true,2011
14011198375,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.46,9.0,true,2011
14011198375,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.88,15.0,true,2011
14011198375,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2011
14011198375,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.33,4.0,false,2011
14011198375,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,13.68,12.0,true,2011
14011198375,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,12.80,12.0,true,2011
14011198376,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,7.36,0.0,false,2011
14011198376,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.25,0.0,false,2011
14011198376,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.50,6.0,true,2011
14011198376,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.67,6.0,true,2011
14011198376,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.51,4.0,false,2011
14011198376,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.29,6.0,false,2011
14011198377,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.38,9.0,true,2011
14011198377,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.08,15.0,true,2011
14011198377,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198377,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.17,2.0,false,2011
14011198377,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.70,4.0,false,2011
14011198377,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.07,6.0,false,2011
14011198378,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.36,9.0,true,2011
14011198378,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.01,15.0,true,2011
14011198378,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.50,6.0,true,2011
14011198378,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2011
14011198378,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,14.63,12.0,true,2011
14011198378,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.41,3.0,false,2011
14011198379,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,13.84,9.0,true,2011
14011198379,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.99,15.0,true,2011
14011198379,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198379,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.00,6.0,true,2011
14011198379,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.81,12.0,true,2011
14011198379,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.60,12.0,true,2011
14011198380,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2011
14011198380,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.00,0.0,false,2011
14011198380,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2011
14011198380,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198380,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198380,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198381,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.90,9.0,true,2011
14011198381,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.73,15.0,true,2011
14011198381,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2011
14011198381,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.83,6.0,true,2011
14011198381,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.86,12.0,true,2011
14011198381,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.99,9.0,false,2011
14011198382,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.92,3.0,false,2011
14011198382,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.99,6.0,false,2011
14011198382,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198382,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.67,4.0,false,2011
14011198382,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.41,12.0,true,2011
14011198382,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.43,12.0,true,2011
14011198383,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.58,9.0,true,2011
14011198383,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.74,15.0,true,2011
14011198383,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.00,6.0,true,2011
14011198383,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,13.33,6.0,true,2011
14011198383,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.64,12.0,true,2011
14011198383,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.79,0.0,false,2011
14011198384,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,5.82,0.0,false,2011
14011198384,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.37,0.0,false,2011
14011198384,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,8.00,3.0,false,2011
14011198384,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,5.67,2.0,false,2011
14011198384,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,4.10,0.0,false,2011
14011198384,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,1.27,0.0,false,2011
14011198385,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2011
14011198385,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.00,0.0,false,2011
14011198385,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2011
14011198385,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011198385,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198385,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011198386,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.61,0.0,false,2011
14011198386,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.22,15.0,true,2011
14011198386,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,16.00,6.0,true,2011
14011198386,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.17,6.0,true,2011
14011198386,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.03,12.0,true,2011
14011198386,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.26,6.0,false,2011
14011198387,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.03,9.0,true,2011
14011198387,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.73,6.0,false,2011
14011198387,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.00,6.0,true,2011
14011198387,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.17,6.0,true,2011
14011198387,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.48,4.0,false,2011
14011198387,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.85,9.0,false,2011
14011198388,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.25,3.0,false,2011
14011198388,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.09,0.0,false,2011
14011198388,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2011
14011198388,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.00,4.0,false,2011
14011198388,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.72,0.0,false,2011
14011198388,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.35,0.0,false,2011
14011198390,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,7.09,0.0,false,2011
14011198390,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.05,0.0,false,2011
14011198390,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.00,3.0,false,2011
14011198390,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.67,2.0,false,2011
14011198390,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.61,4.0,false,2011
14011198390,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,5.28,0.0,false,2011
14011198391,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.69,9.0,true,2011
14011198391,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.42,6.0,false,2011
